,_id,displayName,country,rating,date,content
230,640a4fbceff9d2cf3ae615d8,Liam Mueller,RU,5,2022-10-13T02:31:00.000Z,"In Hmao 34 days the product corresponds to the description, it is recommended"
231,640a4fbceff9d2cf3ae615d9,Rico Schimmel,UA,5,2022-11-15T11:18:00.000Z,"Normal phone for such a grochi, I recommend men like it!!"
232,640a4fbceff9d2cf3ae615da,Aron Hand,US,5,2022-09-17T09:22:00.000Z,Cell excellent. Exceeded my expectations. Excellent seller. Had problems with the mail with delivery and communication as the payment rate. Aentrega took.
233,640a4fbceff9d2cf3ae615db,Nettie Goyette,BR,5,2023-01-25T07:02:00.000Z,Identical to the photo. Delayed a little on arrival more out of that the phone is equal.
234,640a4fbceff9d2cf3ae615dc,Lera Schaefer,UA,5,2023-01-15T07:35:00.000Z,Phone Priishov yak according to the inventory. in the lines it is written (leave the line for a day). pokey without a claim-beachingly well served.
235,640a4fbceff9d2cf3ae615dd,Violet Goodwin,RU,5,2022-09-27T23:17:00.000Z,"Phone bomb, take will not regret, heavy, flies, does not hang, photo norms"
236,640a4fbceff9d2cf3ae615de,Maybell Moore,BR,5,2022-11-30T10:08:00.000Z,"Smartphone top too, take long delivery because the office of Curitiba is garbage, over everything else top, gift for my mother and she loved!"
237,640a4fbceff9d2cf3ae615df,Elroy Satterfield,BR,5,2023-02-01T08:04:00.000Z,"Seems to me to be a good cell phone, so far I am enjoying what he delivers to me."
238,640a4fbceff9d2cf3ae615e0,Jadon Koch,BR,5,2023-01-13T03:15:00.000Z,The product arrived perfect was taxed. I paid and shipped is beautiful. Great image. Top camera.
239,640a4fbceff9d2cf3ae615e1,Tyson Lemke,BR,5,2022-12-13T17:15:00.000Z,"Cost-effective! The camera night is exceptional, a good phone."
240,640a4fbceff9d2cf3ae615e2,Josianne Osinski,RU,5,2022-10-10T02:33:00.000Z,"The parcel came before the deadline, everything is neatly packed. Asked for a cost of $200 to avoid paying customs duty, the request was made. Great respect to the seller!!! The parcel is happy!"
241,640a4fbceff9d2cf3ae615e3,Miss Uriel Lindgren,RU,5,2022-11-23T14:10:00.000Z,I liked everything! The order came intact and safe!
242,640a4fbceff9d2cf3ae615e4,Devon Wiza,RU,5,2022-10-28T06:10:00.000Z,All as in the description. delivery month
243,640a4fbceff9d2cf3ae615e5,Madisyn Fahey,RU,5,2022-09-29T07:04:00.000Z,"Excellent Device + Gift (watch)
Thank you!"
244,640a4fbceff9d2cf3ae615e6,Tremayne Armstrong,BR,5,2023-02-16T16:25:00.000Z,Top device too much!! Highly recommend!!!
245,640a4fbceff9d2cf3ae615e7,Vilma Wilkinson,BR,5,2023-01-21T17:19:00.000Z,Very satisfied with the product thank you.
246,640a4fbceff9d2cf3ae615e8,Odessa Wuckert,AR,5,2022-10-31T08:16:00.000Z,All right. All right.
247,640a4fbceff9d2cf3ae615e9,Rico Nikolaus,RU,5,2022-11-30T06:34:00.000Z,The phone works fine.
248,640a4fbceff9d2cf3ae615ea,Jimmie Hills,RU,5,2022-09-13T18:37:00.000Z,Everything came well quickly everything works!!!
249,640a4fbceff9d2cf3ae615eb,Merritt Wintheiser,PT,5,2022-09-29T01:14:00.000Z,After 2 weeks nothing point. Works 100%
250,640a4fbceff9d2cf3ae615ec,Felicia Walker,US,5,2022-11-07T15:01:00.000Z,"Great phone, I am happy with it. Thank you"
251,640a4fbceff9d2cf3ae615ed,Wilfredo Smith,RU,5,2022-10-07T06:47:00.000Z,The phone is very strong. Delivery delayed for 5 days by the fault of the mail. I did not communicate with the seller.
252,640a4fbceff9d2cf3ae615ee,Wyatt Casper,RU,5,2023-02-17T23:06:00.000Z,Delivered early.
253,640a4fbceff9d2cf3ae615ef,Sylvan Waters,CH,5,2022-12-08T21:10:00.000Z,"Very good phone. Need to control the phone to my drone, which also works very well."
254,640a4fbceff9d2cf3ae615f0,Enrique Dietrich,RU,5,2022-10-03T19:44:00.000Z,"Good good looking and touch phone, I did not have time to study TC ordered not myself"
255,640a4fbceff9d2cf3ae615f1,Arlene Hintz II,RU,5,2022-11-05T20:56:00.000Z,Received the delivery parcel 3 weeks let's see how works on
256,640a4fbceff9d2cf3ae615f2,Arely Fahey,RU,5,2022-09-15T04:23:00.000Z,Urval for 7600. For such money Super Duper. I use it as a second phone. Fire!
257,640a4fbceff9d2cf3ae615f3,Irving Thiel,RU,5,2023-01-11T03:06:00.000Z,"I ordered the phone as a worker for my son. The phone from all sides is great. Nimble. I will not say anything else, for I myself did not use it."
258,640a4fbceff9d2cf3ae615f4,Dr. Corbin Schumm,RU,5,2022-09-15T20:41:00.000Z,"This one bought for his son, he is very pleased, before that he broke 3 phones. The same bought myself 4 months ago, works perfectly, several times fell on the screen on concrete thought everything, I'll be safe and safe, so I bought this for my son and my. About 20 days. the weight of the phone about 400g Battery with intensive use is enough for two days freely. I took for 7000 rubles to buy recommend."
259,640a4fbceff9d2cf3ae615f5,Catharine Wiza DDS,BR,5,2022-09-17T08:39:00.000Z,No pictures to post the device and great quality and am satisfied with it
260,640a4fbceff9d2cf3ae615f6,Miss Marlin Funk,RU,5,2023-01-05T23:04:00.000Z,I recommend the seller very well
261,640a4fbceff9d2cf3ae615f7,Riley Donnelly,BR,5,2022-11-26T09:35:00.000Z,In vio fast
262,640a4fbceff9d2cf3ae615f8,Grayson Murazik,BR,4,2022-10-20T10:35:00.000Z,It is very good even meets who want a strong phone battery good recommend
263,640a4fbceff9d2cf3ae615f9,Mr. Xzavier Rath,BR,4,2023-01-16T10:27:00.000Z,I didn't buy it for use! But it appears to be top.
264,640a4fbceff9d2cf3ae615fa,Vilma Cummings,NL,1,2022-11-14T09:00:00.000Z,"Android 10 ,no update for Android 11"
265,640a4fbceff9d2cf3ae615fb,Fiona Schulist,UA,5,2023-03-08T01:30:00.000Z,
266,640a4fbceff9d2cf3ae615fc,Greta Eichmann,UA,5,2023-03-08T01:30:00.000Z,
267,640a4fbceff9d2cf3ae615fd,Lavonne Windler,UA,5,2023-03-08T01:29:00.000Z,
268,640a4fbceff9d2cf3ae615fe,Naomi Schmitt,UA,5,2023-03-08T01:29:00.000Z,
269,640a4fbceff9d2cf3ae615ff,Joshuah Bradtke,UA,5,2023-02-17T04:35:00.000Z,
270,640a4fbceff9d2cf3ae61600,Cristobal Kutch,UA,5,2023-02-11T00:25:00.000Z,
271,640a4fbceff9d2cf3ae61601,Vivienne Romaguera,UA,5,2023-02-17T04:35:00.000Z,
272,640a4fbceff9d2cf3ae61602,Demarcus Hirthe,UA,5,2023-02-17T04:06:00.000Z,
273,640a4fbceff9d2cf3ae61603,Adrienne Kuhlman,UA,5,2023-02-17T04:35:00.000Z,
274,640a4fbceff9d2cf3ae61604,Leopold Hills,UA,5,2023-02-17T04:34:00.000Z,
275,640a4fbceff9d2cf3ae61605,Courtney Daniel,UA,5,2023-02-17T04:06:00.000Z,
276,640a4fbceff9d2cf3ae61606,Alec Marquardt,UA,5,2023-02-17T04:07:00.000Z,
277,640a4fbceff9d2cf3ae61607,Kellen Haag,UA,5,2023-02-17T04:06:00.000Z,
278,640a4fbceff9d2cf3ae61608,Florence Jacobson,UA,5,2023-02-17T04:07:00.000Z,
279,640a4fbceff9d2cf3ae61609,Kathryn Herzog,UA,5,2023-02-17T04:34:00.000Z,
280,640a4fbceff9d2cf3ae6160a,Myles Daugherty,UA,5,2022-12-10T02:47:00.000Z,
281,640a4fbceff9d2cf3ae6160b,Porter Kuhic,RU,5,2022-09-10T20:13:00.000Z,
282,640a4fbceff9d2cf3ae6160c,Lionel Grant,BG,5,2022-12-13T22:40:00.000Z,
283,640a4fbceff9d2cf3ae6160d,Demond Gutkowski,RU,5,2022-09-24T04:10:00.000Z,
284,640a4fbceff9d2cf3ae6160e,Ms. Jasen West,UA,5,2022-12-19T03:12:00.000Z,
285,640a4fbceff9d2cf3ae6160f,Kirsten Grady Jr.,UA,5,2022-09-12T05:15:00.000Z,
286,640a4fbceff9d2cf3ae61610,Javonte Wolf,RU,5,2022-12-05T17:37:00.000Z,
287,640a4fbceff9d2cf3ae61611,Anastacio Kerluke,BR,5,2022-12-20T14:37:00.000Z,
288,640a4fbceff9d2cf3ae61612,Kylie Harvey,UA,5,2022-12-10T02:47:00.000Z,
289,640a4fbceff9d2cf3ae61613,Arnold Stroman,UA,5,2022-12-01T01:39:00.000Z,
290,640a4fbceff9d2cf3ae61614,Ms. Hoyt Wehner,UA,5,2022-09-12T05:18:00.000Z,
291,640a4fbceff9d2cf3ae61615,Moshe Collier,UA,5,2022-12-10T02:46:00.000Z,
292,640a4fbceff9d2cf3ae61616,Ruby Buckridge,RU,5,2022-11-08T02:11:00.000Z,
293,640a4fbdeff9d2cf3ae61617,Samir Homenick,UA,5,2022-12-10T02:46:00.000Z,
294,640a4fbdeff9d2cf3ae61618,Elyse Schmitt,RU,5,2022-11-24T05:00:00.000Z,
295,640a4fbdeff9d2cf3ae61619,Laurine Carter,UA,5,2023-01-21T00:03:00.000Z,
296,640a4fbdeff9d2cf3ae6161a,Mr. Kailyn Nikolaus,UA,5,2023-01-15T23:32:00.000Z,
297,640a4fbdeff9d2cf3ae6161b,Kacie Boehm,UA,5,2023-01-15T23:37:00.000Z,
298,640a4fbdeff9d2cf3ae6161c,Reta Fahey Jr.,UA,5,2023-02-03T03:49:00.000Z,
299,640a4fbdeff9d2cf3ae6161d,Jalen Johns PhD,DE,5,2022-12-19T09:48:00.000Z,"Everything is super! That's what I understand-the unit! Very pleased! Thank you so much! Night shooting mode is just a bomb! Wow, my boy said. The coolest was to turn on (the sound of running a sports car). now remain silent to envy your child it was a gift to him."
300,640a4fbdeff9d2cf3ae6161e,Libby Abbott,RU,5,2023-01-02T02:08:00.000Z,"While testing, but at first glance everything is fine! The seller is good, he quickly sent it, the mobile reached the Samara region in 21 days... from the minuses-the camera is definitely not 64MP ....."
301,640a4fbdeff9d2cf3ae6161f,Augustus Leannon,RU,5,2022-11-09T22:16:00.000Z,"Phone cool! Battery Fire!!! To the big size I get used to it. Some shortcomings or differences with the declared characteristics have not found, there are functions that in my old phones were not and they fell to me. Very satisfied with the purchase!!!"
302,640a4fbdeff9d2cf3ae61620,Della Ratke,MX,5,2022-12-14T17:16:00.000Z,It arrived before the right date well packed the cell all right in the details exactly as I ordered it is brutal the cell phoneI loved it.
303,640a4fbdeff9d2cf3ae61621,Mackenzie Altenwerth,BR,5,2022-12-22T17:54:00.000Z,"Arrived in one month and 15 more days due to the Post Office delay, more worth the top product, excellent and fast seller to send the product"
304,640a4fbdeff9d2cf3ae61622,Ms. Aileen Wolff,BR,5,2023-01-07T18:09:00.000Z,"Very dedicated seller
The bad the shit of the post office here spent 5 days withheld at customs and did not warn pay, and spent another 10 days to release the displacement from Brazil more than the international one. Passed that 10 days to move from one post office to another this in the same city of sorting to CDD plus the rest OK"
305,640a4fbdeff9d2cf3ae61623,Andres Gaylord,MX,5,2023-01-11T03:15:00.000Z,"According to the pre-paid position, you cannot demand more, a plus that is resistant to shocks or water although it is not put to the test either"
306,640a4fbdeff9d2cf3ae61624,Reanna Mann,BR,5,2022-12-23T18:36:00.000Z,"It took a little while to arrive, but it arrives and I'm happy"
307,640a4fbdeff9d2cf3ae61625,Mary Bogisich,RU,4,2022-12-28T00:35:00.000Z,"Use the third day, the battery really does not hold well. I shot one star behind the camera because I expected more, macro-shooting no everything blunts already 10 cm from the camera, the camera does not smooth out bad lighting. And so a nimble device, suitable for people who need an unnecessary camera and need a good signal reception and a large screen. I would also like to contact the seller: 1 phone does not see contacts on SIM cards, and they also did not have to be transferred to the manual one. 2 Please make switching the Internet between SIM cards more accessible, do not hide it in a pile of tabs."
308,640a4fbdeff9d2cf3ae61626,Mr. Jovani Greenholt,RU,4,2022-11-13T21:45:00.000Z,"I received the goods. I left a negative after receiving, karobka torn as if I was getting a passport, but this is all Russian mail mayeo opinion! The phone was not damaged from such delivery. I will test, I will add a review. four stars for bad packaging to the seller!!!"
309,640a4fbdeff9d2cf3ae61627,Darrel Sporer,MX,4,2023-01-11T03:18:00.000Z,"Low mid-range processor. The night camera covers about 5 meters well, very robust and heavy I do not know if it is against the water not submerged. Heavy Weight"
310,640a4fbdeff9d2cf3ae61628,Miss Arturo Roob,CR,5,2023-03-08T04:15:00.000Z,Good phone
311,640a4fbdeff9d2cf3ae61629,Mrs. Melany Conn,BR,5,2022-09-21T14:26:00.000Z,Celular ball
312,640a4fbdeff9d2cf3ae6162a,Amara Yundt,PE,5,2022-12-06T15:29:00.000Z,"All right, thank you"
313,640a4fbdeff9d2cf3ae6162b,Eleazar Kohler,OM,5,2023-01-20T00:14:00.000Z,Nice  phone
314,640a4fbdeff9d2cf3ae6162c,Kelsie Botsford,DZ,5,2023-01-29T11:47:00.000Z,Good. Excellent.
315,640a4fbdeff9d2cf3ae6162d,Lisette Gleichner,BR,5,2022-09-21T12:04:00.000Z,"Beautiful, great, formidable. It took me a while to configure all my apps and adjustments, but is very well… Was 20 days in customs and taxed in R$ 144,99 for Mogi crosses are Paulo's. Excellent fabric, good sound, resistant, much better than the old Samsung J7 that was me some years."
316,640a4fbdeff9d2cf3ae6162e,Don Ryan,RU,5,2023-02-08T00:53:00.000Z,"The seller is super fast, the phone has already been checked as described, recommended"
317,640a4fbdeff9d2cf3ae6162f,Wilton McDermott,RU,5,2022-12-29T02:07:00.000Z,"Bomb phone, in my opinion, the iPhone is resting in some ways, it does not slow down, everything is flying, the Internet, games, night vision camera, Obigen, and simple cameras are high quality, in short for the price, took at the sale for 13, the fire, holds water in a bucket of water, the screen seems huge, It keeps charging if you do not play games from morning to evening for a week (in normal mode), the only inconvenience is a lot, but nails can be hammered))"
318,640a4fbdeff9d2cf3ae61630,Macie Ledner,RU,5,2023-01-16T23:14:00.000Z,"The phone is heavy. Very. And big. Assembled qualitatively. No unnecessary applications. Everything is customizable easily. The connection is good. Works smartly. Satisfied with the purchase
As in the work I will add later."
319,640a4fbdeff9d2cf3ae61631,Skyla Hane,FR,5,2022-10-11T11:47:00.000Z,"For the moment everything works well. Phone big and heavy, the battery takes very long."
320,640a4fbdeff9d2cf3ae61632,Dejah Johns,RU,5,2022-10-11T01:45:00.000Z,"I have been using a third week, a good phone for my money. Took for 13,7 K. The charge holds 42-52 hours of active use (calls 12 hours a day, Internet, yutub, without games) the description corresponds, the corners are rubberized, the camera works is is shooting cameras without complaints (I do not ball, but I'm very much even norms). The lock button sometimes tightens up or takes the pocket as a print and you have to often enter the login password (the imprint after many incorrect attempts does not want to protect the key) By weight for me norms, but for the rest heavy)"
321,640a4fbdeff9d2cf3ae61633,Zechariah Heller,BR,5,2023-01-03T01:42:00.000Z,"Was sent quickly, because 20 days I was taxed 153, good Image good battery product, good processor but I found it a little bit poor and big but it does what the announcement promises"
322,640a4fbdeff9d2cf3ae61634,Adonis Simonis PhD,MD,5,2022-09-14T07:07:00.000Z,"Excellent device, all the characteristics, as in the description. The parcel is sent as ordered and goes much faster than usual: 15 days to 60. First days the impression is excellent. The device is the second of the ordered three. The price of the function is the best for today. For discounts and fast delivery to the seller, thank you very much!"
323,640a4fbdeff9d2cf3ae61635,Laurianne Welch,CA,5,2022-12-28T18:50:00.000Z,the phone is a beast ! so far nothing to complain ! thanks for the smooth transaction!
324,640a4fbdeff9d2cf3ae61636,Kenton Beer V,RU,5,2022-10-19T23:48:00.000Z,Delivery to Peter was 16 days. The goods came whole... Well packed. Thank you seller!
325,640a4fbdeff9d2cf3ae61637,Gianni Fahey,RU,5,2022-09-29T19:38:00.000Z,"Apparatus fire, delivery 23 days to Vologda, 5G supports, battery 1% a day."
326,640a4fbdeff9d2cf3ae61638,Ramiro Schuster,UY,5,2022-12-14T15:56:00.000Z,"Perfect! Am satisfied with the service, took a little more arrived well packed, surely buy again. Thank you."
327,640a4fbdeff9d2cf3ae61639,Emily Satterfield MD,RU,5,2022-10-03T18:25:00.000Z,"The phone came, a little delayed. But I like the device myself. The truth is more than I expected. It's just huge. But I like it, it's done well. As in operation we will see. I have female operating conditions."
328,640a4fbdeff9d2cf3ae6163a,Eriberto Jast,RU,5,2022-09-30T07:28:00.000Z,"The product is excellent, met expectations, although it came late from the declared time for 5 days."
329,640a4fbdeff9d2cf3ae6163b,Ms. Marquis Crooks,MX,5,2022-10-28T08:26:00.000Z,"Exactly what I asked for, very good product, too bad you can't update the SO, but that's all right. Thank you for your attention."
330,640a4fbdeff9d2cf3ae6163c,Tommie Kuhlman,US,5,2022-11-30T11:18:00.000Z,"Awesome phone! Night vision is great! Live in Los Angeles using T-mobile and it works just fine. Note that, however, it does not support 5g connection. Otherwise I'm very satisfied with this purchase!"
331,640a4fbdeff9d2cf3ae6163d,Melany Stokes,BR,5,2023-01-03T13:40:00.000Z,Exactly very good device even being taxed I am satisfied thank you
332,640a4fbdeff9d2cf3ae6163e,Zoie Boehm Jr.,RU,5,2022-10-23T10:36:00.000Z,"Everything is fine. Tracked by 5 +. The product corresponds to the description. The battery was able to discharge for only 15 percent per day, it pleases. Not used to the big and weary, but in general, the purchase is satisfied. Thank you seller. I recommend to purchase."
333,640a4fbdeff9d2cf3ae6163f,Lisandro Beatty,UA,5,2022-12-07T12:07:00.000Z,Goods exactly description thank you very much
334,640a4fbdeff9d2cf3ae61640,Quinten Bruen,RU,5,2022-10-27T06:47:00.000Z,Phone Good! Everything suits!
335,640a4fbdeff9d2cf3ae61641,Mr. Arielle Purdy,RU,5,2022-10-15T05:02:00.000Z,Excellent for fishing most that rbots without problems
336,640a4fbdeff9d2cf3ae61642,Glenna Farrell,BR,5,2022-10-03T00:07:00.000Z,Exactly as promised by AD
337,640a4fbdeff9d2cf3ae61643,Lavada Stroman,MX,5,2022-09-20T11:39:00.000Z,Excellent phone
338,640a4fbdeff9d2cf3ae61644,Dessie Bergnaum,RU,5,2022-12-04T00:37:00.000Z,"The phone is good, everything works, thank you"
339,640a4fbdeff9d2cf3ae61645,Anais Waelchi PhD,BR,5,2022-12-09T05:06:00.000Z,Exactly like the ad emdico seller
340,640a4fbdeff9d2cf3ae61646,Jeanne Mosciski,BR,5,2022-09-15T14:17:00.000Z,"Very good, top player too."
341,640a4fbdeff9d2cf3ae61647,Jeramy Hegmann,RU,5,2022-10-20T07:18:00.000Z,Apparatus chic
342,640a4fbdeff9d2cf3ae61648,Coralie Goyette,RU,5,2022-12-23T19:11:00.000Z,Phone is just a beast
343,640a4fbdeff9d2cf3ae61649,Rosalyn Miller,RU,5,2022-09-10T19:02:00.000Z,It came in 3 weeks to hakassia!
344,640a4fbdeff9d2cf3ae6164a,Mrs. Idella Kohler,JP,5,2022-11-21T02:26:00.000Z,"Damn battery fan double ball bearing
As per your freaky すま shirahoshi"
345,640a4fbdeff9d2cf3ae6164b,Velma Gorczany,RU,5,2022-11-09T21:13:00.000Z,It's been a long time. Got it. Learning
346,640a4fbdeff9d2cf3ae6164c,Josh Reynolds,DE,5,2022-12-14T11:23:00.000Z,Top!
347,640a4fbdeff9d2cf3ae6164d,Mavis Gulgowski,BR,5,2022-12-15T17:17:00.000Z,Very good thank you
348,640a4fbdeff9d2cf3ae6164e,Ahmad Reichert,RU,5,2022-12-06T15:20:00.000Z,Works OK
349,640a4fbdeff9d2cf3ae6164f,Chaz Moore,RU,5,2022-11-02T07:13:00.000Z,My husband liked it.
350,640a4fbdeff9d2cf3ae61650,Mr. Gus Boehm,RU,5,2023-01-05T06:09:00.000Z,OK
351,640a4fbdeff9d2cf3ae61651,Karley Haag,JP,5,2023-02-06T02:58:00.000Z,Chan and acceptable!
352,640a4fbdeff9d2cf3ae61652,Mr. Lowell Hayes,MX,4,2022-11-10T17:25:00.000Z,"Excellent phone just about the description, if it is heavy but it is bearable given the features it has, very impressive the phone"
353,640a4fbdeff9d2cf3ae61653,Eleanore Walter,FR,3,2022-11-03T07:10:00.000Z,I received a gray while I ordered a sahara sand
354,640a4fbdeff9d2cf3ae61654,Cade Parker,PE,3,2022-10-10T06:57:00.000Z,The charger burned on the second charge but the phone fits the description and arrived just like the description
355,640a4fbdeff9d2cf3ae61655,Marina Koch,BR,3,2023-02-03T02:20:00.000Z,bom
356,640a4fbdeff9d2cf3ae61656,Paxton Halvorson,EC,1,2023-01-28T13:25:00.000Z,Not worth the 64 mp camera zoom
357,640a4fbdeff9d2cf3ae61657,Jonas Okuneva,RU,5,2022-09-14T23:26:00.000Z,
358,640a4fbdeff9d2cf3ae61658,Mrs. Eleanora Cole,RU,4,2022-10-15T04:41:00.000Z,
359,640a4fbdeff9d2cf3ae61659,Annalise Dickinson,SV,5,2023-03-07T10:56:00.000Z,
360,640a4fbdeff9d2cf3ae6165a,Markus Lynch,UA,5,2023-03-06T02:15:00.000Z,
361,640a4fbdeff9d2cf3ae6165b,Millie Ankunding,BR,5,2023-02-10T11:31:00.000Z,
362,640a4fbdeff9d2cf3ae6165c,Francisca Zieme,BR,5,2023-02-17T05:41:00.000Z,
363,640a4fbdeff9d2cf3ae6165d,Colin Kshlerin,RU,5,2022-09-14T05:36:00.000Z,
364,640a4fbdeff9d2cf3ae6165e,Annabel Goldner,UA,5,2022-12-21T05:45:00.000Z,
365,640a4fbdeff9d2cf3ae6165f,Gennaro Friesen,UA,5,2022-12-21T05:45:00.000Z,
366,640a4fbdeff9d2cf3ae61660,Marielle Herzog,UA,5,2022-12-21T05:46:00.000Z,
367,640a4fbdeff9d2cf3ae61661,Rickie Heathcote,UA,5,2022-12-27T05:54:00.000Z,
368,640a4fbdeff9d2cf3ae61662,Patricia Kuhn,RU,5,2022-09-30T01:08:00.000Z,
369,640a4fbdeff9d2cf3ae61663,Katharina Maggio,UA,5,2022-12-29T08:14:00.000Z,
370,640a4fbdeff9d2cf3ae61664,Brain Hilll,UA,5,2023-01-04T21:37:00.000Z,
371,640a4fbdeff9d2cf3ae61665,Reginald Schimmel,BR,5,2022-12-08T12:05:00.000Z,
372,640a4fbdeff9d2cf3ae61666,Lue Kerluke,RU,5,2022-12-02T01:54:00.000Z,
373,640a4fbdeff9d2cf3ae61667,Damien Blanda,PE,5,2022-12-08T06:32:00.000Z,
374,640a4fbdeff9d2cf3ae61668,Lilyan Fritsch,BR,5,2022-12-01T14:44:00.000Z,
375,640a4fbdeff9d2cf3ae61669,Kade Ward DVM,UA,5,2022-12-01T01:42:00.000Z,
376,640a4fbdeff9d2cf3ae6166a,Henry Breitenberg,UA,5,2023-02-06T06:04:00.000Z,
377,640a4fbdeff9d2cf3ae6166b,Richmond Rogahn Sr.,RU,5,2022-12-16T08:07:00.000Z,
378,640a4fbdeff9d2cf3ae6166c,Alvah Price,UA,5,2022-12-27T05:54:00.000Z,
379,640a4fbdeff9d2cf3ae6166d,Brittany Rogahn,RU,5,2022-10-01T01:20:00.000Z,
380,640a4fbdeff9d2cf3ae6166e,Denis Schumm,BG,5,2022-12-15T08:31:00.000Z,
381,640a4fbdeff9d2cf3ae6166f,Ozella Kertzmann,UA,5,2022-12-21T05:37:00.000Z,
382,640a4fbdeff9d2cf3ae61670,Rolando Dickens,RU,5,2022-12-08T10:15:00.000Z,
383,640a4fbdeff9d2cf3ae61671,Maxine Corwin,UA,5,2022-12-01T01:19:00.000Z,
384,640a4fbdeff9d2cf3ae61672,Donny Mohr,UA,5,2022-12-01T01:36:00.000Z,
385,640a4fbdeff9d2cf3ae61673,Kendra Yost,UA,5,2022-12-01T01:35:00.000Z,
386,640a4fbdeff9d2cf3ae61674,Macy Tremblay,UA,5,2022-12-21T05:44:00.000Z,
387,640a4fbdeff9d2cf3ae61675,Lydia Gusikowski,RU,5,2022-10-21T09:10:00.000Z,
388,640a4fbdeff9d2cf3ae61676,Gregoria Heathcote,RU,5,2022-09-21T23:44:00.000Z,
389,640a4fbdeff9d2cf3ae61677,Annamae Howell,UA,5,2022-12-01T01:18:00.000Z,
390,640a4fbdeff9d2cf3ae61678,Shaylee Willms,UA,5,2022-12-26T15:31:00.000Z,
391,640a4fbdeff9d2cf3ae61679,Aric Walter Jr.,UA,5,2022-12-21T05:45:00.000Z,
392,640a4fbdeff9d2cf3ae6167a,Donnie Yost Jr.,UA,5,2022-12-01T01:19:00.000Z,
393,640a4fbdeff9d2cf3ae6167b,Dr. Damaris Sauer,UA,5,2022-12-01T01:42:00.000Z,
394,640a4fbdeff9d2cf3ae6167c,Annabell Kovacek,UA,5,2022-12-01T01:36:00.000Z,
395,640a4fbdeff9d2cf3ae6167d,Fatima Denesik,UA,5,2022-12-21T05:44:00.000Z,
396,640a4fbdeff9d2cf3ae6167e,Jarrett Simonis,UA,5,2022-12-27T05:54:00.000Z,
397,640a4fbdeff9d2cf3ae6167f,Margarita Weber,UA,5,2022-12-21T05:45:00.000Z,
398,640a4fbdeff9d2cf3ae61680,Sylvan Wisozk,RU,5,2022-11-23T04:35:00.000Z,
399,640a4fbdeff9d2cf3ae61681,Ms. Winfield Schuster,DK,5,2023-03-06T07:00:00.000Z,"I just got the phone so I can't write anything about it specifically. But the packaging was top notch. He came whole, there was not even any damage on the box. A lot of thanks for this to the seller"
400,640a4fbdeff9d2cf3ae61682,General Corwin,PL,5,2022-12-15T06:39:00.000Z,"Pack dotarła before time, quickly and professionally. Very thank you Sellers for fast shipping goods to me."
401,640a4fbdeff9d2cf3ae61683,Luella Pollich,SK,5,2023-01-11T04:22:00.000Z,Super phone with super parameters with super price. I have buy 6.1.2023 and i have mobil in the home by 11.1.2023. Super.
402,640a4fbdeff9d2cf3ae61684,Miss Jefferey McDermott,PT,5,2022-12-07T11:37:00.000Z,"This device is very beautiful good quality lighter, with a very good like, arrived so fast before time."
403,640a4fbdeff9d2cf3ae61685,Winston DuBuque,PT,5,2023-02-28T09:45:00.000Z,"I didn't have contact with the seller, since it wasn't needed. After placing the order (14th of February) it arrived to Lisbon (Portugal) on the 18th of February. So it was really fast, which I appreciate. Everything came in perfect conditions, and the  product is also original, you can use the Mi product authentication to do so if you are unsure. Definitely recommend this seller."
404,640a4fbdeff9d2cf3ae61686,Serenity Mann,ES,5,2022-12-07T05:54:00.000Z,"It took longer than expected and had no access to the follow-up, but I finally arrived and it works well.
Negative: do not have better protection packaging."
405,640a4fbdeff9d2cf3ae61687,Miss Einar Mills,ES,5,2022-11-26T10:39:00.000Z,"All right, the article as described, although the box a little dented of transport but the terminal works correctly."
406,640a4fbdeff9d2cf3ae61688,Else Jerde,ES,5,2022-12-21T02:01:00.000Z,"Item as described, fast shipping and excellent value for money.
Thank you."
407,640a4fbdeff9d2cf3ae61689,Easter Cole MD,ES,5,2022-12-05T07:55:00.000Z,"It took 10 days since I placed the order, not 5 as announced, the box with chafadas corners could be cured further, the phone works very well."
408,640a4fbdeff9d2cf3ae6168a,Ephraim Borer Sr.,ES,5,2022-12-04T02:41:00.000Z,"It's arrived in 5 days. Well packed, at the moment everything is fine, it works well and it's nice."
409,640a4fbdeff9d2cf3ae6168b,Kacey Mohr,ES,5,2022-12-01T06:25:00.000Z,He arrived in perfect condition and a day earlier than expected.
410,640a4fbdeff9d2cf3ae6168c,Prince Collier,NG,4,2023-01-27T10:36:00.000Z,Nice phone. Though the 50mp rear camera is not the main camera which I thick should be specificed
411,640a4fbdeff9d2cf3ae6168d,Henderson Pouros,UA,4,2022-10-17T05:04:00.000Z,"In Poland about 5 days, the box is sealed, everything is whole, let's see how it will serve."
412,640a4fbdeff9d2cf3ae6168e,Mr. Baylee Hagenes,ES,5,2022-09-20T00:35:00.000Z,Everything perfect and well protected seller recommended!
413,640a4fbdeff9d2cf3ae6168f,Morton Windler,BG,5,2022-12-13T05:53:00.000Z,Order Friday arrival Tuesday fast is for gift
414,640a4fbdeff9d2cf3ae61690,Forest Quitzon,PT,5,2023-02-11T06:32:00.000Z,For the price its a amazing phone
415,640a4fbdeff9d2cf3ae61691,Penelope Reynolds,PT,5,2023-01-11T04:35:00.000Z,Very fast recommend.
